ticket,magic,symbol,direction,volume,open_price,close_price,open_time,close_time,profit,commission,swap,comment
289639261,0,XAUUSD.pc,BUY,0.01,4357.37000,4357.37000,2026.06.15 17:59:48,2026.06.15 17:59:48,-2.21,-0.03,0.00,
289639262,0,XAUUSD.pc,BUY,0.01,4357.37000,4357.37000,2026.06.15 17:59:48,2026.06.15 17:59:48,-1.71,-0.03,0.00,
289639263,0,XAUUSD.pc,BUY,0.01,4357.37000,4357.37000,2026.06.15 17:59:48,2026.06.15 17:59:48,-1.71,-0.03,0.00,
289639264,0,XAUUSD.pc,BUY,0.01,4357.37000,4357.37000,2026.06.15 17:59:48,2026.06.15 17:59:48,3.43,-0.03,0.00,
289639267,0,XAUUSD.pc,BUY,0.01,4357.38000,4357.38000,2026.06.15 17:59:48,2026.06.15 17:59:48,0.09,-0.03,0.00,
289639268,0,XAUUSD.pc,BUY,0.01,4357.38000,4357.38000,2026.06.15 17:59:48,2026.06.15 17:59:48,4.97,-0.03,0.00,
289668909,0,XAUUSD.pc,SELL,0.01,4357.63000,4357.63000,2026.06.15 18:06:16,2026.06.15 18:06:16,0.00,-0.03,0.00,
289668984,0,XAUUSD.pc,SELL,0.01,4357.67000,4357.67000,2026.06.15 18:06:22,2026.06.15 18:06:22,0.00,-0.03,0.00,
289668998,0,XAUUSD.pc,SELL,0.01,4357.59000,4357.59000,2026.06.15 18:06:23,2026.06.15 18:06:23,0.00,-0.03,0.00,
289672082,0,XAUUSD.pc,BUY,0.01,4355.50000,4355.50000,2026.06.15 18:07:10,2026.06.15 18:07:10,2.17,-0.03,0.00,
289672092,0,XAUUSD.pc,BUY,0.01,4355.49000,4355.49000,2026.06.15 18:07:10,2026.06.15 18:07:10,2.14,-0.03,0.00,
289672095,0,XAUUSD.pc,BUY,0.01,4355.49000,4355.49000,2026.06.15 18:07:10,2026.06.15 18:07:10,2.10,-0.03,0.00,
289675254,0,XAUUSD.pc,SELL,0.01,4354.46000,4354.46000,2026.06.15 18:09:32,2026.06.15 18:09:32,0.00,-0.03,0.00,
289675280,0,XAUUSD.pc,SELL,0.01,4354.43000,4354.43000,2026.06.15 18:09:33,2026.06.15 18:09:33,0.00,-0.03,0.00,
289675850,0,XAUUSD.pc,SELL,0.01,4353.66000,4353.66000,2026.06.15 18:09:38,2026.06.15 18:09:38,0.00,-0.03,0.00,
289676030,0,XAUUSD.pc,SELL,0.01,4353.65000,4353.65000,2026.06.15 18:09:39,2026.06.15 18:09:39,0.00,-0.03,0.00,
289680154,0,XAUUSD.pc,BUY,0.01,4352.30000,4352.30000,2026.06.15 18:11:12,2026.06.15 18:11:12,1.35,-0.03,0.00,
289680157,0,XAUUSD.pc,BUY,0.01,4352.30000,4352.30000,2026.06.15 18:11:12,2026.06.15 18:11:12,2.16,-0.03,0.00,
289680162,0,XAUUSD.pc,BUY,0.01,4352.09000,4352.09000,2026.06.15 18:11:13,2026.06.15 18:11:13,1.57,-0.03,0.00,
289680163,0,XAUUSD.pc,BUY,0.01,4352.09000,4352.09000,2026.06.15 18:11:13,2026.06.15 18:11:13,2.34,-0.03,0.00,
289700100,0,XAUUSD.pc,SELL,0.01,4353.53000,4353.53000,2026.06.15 18:16:56,2026.06.15 18:16:56,0.00,-0.03,0.00,
289700127,0,XAUUSD.pc,SELL,0.01,4353.62000,4353.62000,2026.06.15 18:16:58,2026.06.15 18:16:58,0.00,-0.03,0.00,
289700695,0,XAUUSD.pc,BUY,0.01,4353.06000,4353.06000,2026.06.15 18:17:17,2026.06.15 18:17:17,0.47,-0.03,0.00,
289700699,0,XAUUSD.pc,BUY,0.01,4353.20000,4353.20000,2026.06.15 18:17:17,2026.06.15 18:17:17,0.42,-0.03,0.00,
289704832,0,XAUUSD.pc,SELL,0.01,4352.14000,4352.14000,2026.06.15 18:19:04,2026.06.15 18:19:04,0.00,-0.03,0.00,
289705210,0,XAUUSD.pc,BUY,0.01,4351.32000,4351.32000,2026.06.15 18:19:21,2026.06.15 18:19:21,0.82,-0.03,0.00,
289723482,0,XAUUSD.pc,SELL,0.01,4356.68000,4356.68000,2026.06.15 18:26:18,2026.06.15 18:26:18,0.00,-0.03,0.00,
289723560,0,XAUUSD.pc,SELL,0.01,4356.46000,4356.46000,2026.06.15 18:26:19,2026.06.15 18:26:19,0.00,-0.03,0.00,
289724939,0,XAUUSD.pc,BUY,0.01,4355.88000,4355.88000,2026.06.15 18:26:56,2026.06.15 18:26:56,0.58,-0.03,0.00,
289724952,0,XAUUSD.pc,BUY,0.01,4355.82000,4355.82000,2026.06.15 18:26:57,2026.06.15 18:26:57,0.86,-0.03,0.00,
291664476,168168,XAUUSD.pc,BUY,0.01,4348.38000,4348.38000,2026.06.16 12:09:12,2026.06.16 12:09:12,0.00,-0.03,0.00,Volatility Rider Buy
292099055,0,XAUUSD.pc,BUY,0.01,4343.14000,4343.14000,2026.06.16 15:29:45,2026.06.16 15:29:45,0.00,-0.03,0.00,
292099105,0,XAUUSD.pc,BUY,0.01,4343.37000,4343.37000,2026.06.16 15:29:46,2026.06.16 15:29:46,0.00,-0.03,0.00,
292121601,0,XAUUSD.pc,BUY,0.01,4343.52000,4343.52000,2026.06.16 15:33:14,2026.06.16 15:33:14,0.00,-0.03,0.00,
292121634,0,XAUUSD.pc,BUY,0.01,4343.41000,4343.41000,2026.06.16 15:33:16,2026.06.16 15:33:16,0.00,-0.03,0.00,
292130352,0,XAUUSD.pc,SELL,0.01,4345.29000,4345.29000,2026.06.16 15:37:39,2026.06.16 15:37:39,1.92,-0.03,0.00,
292130353,0,XAUUSD.pc,SELL,0.01,4345.29000,4345.29000,2026.06.16 15:37:39,2026.06.16 15:37:39,2.15,-0.03,0.00,
292130357,0,XAUUSD.pc,SELL,0.01,4345.29000,4345.29000,2026.06.16 15:37:39,2026.06.16 15:37:39,1.88,-0.03,0.00,
292130360,168168,XAUUSD.pc,SELL,0.01,4345.29000,4345.29000,2026.06.16 15:37:39,2026.06.16 15:37:39,-3.09,-0.03,0.00,
292130361,0,XAUUSD.pc,SELL,0.01,4345.29000,4345.29000,2026.06.16 15:37:39,2026.06.16 15:37:39,1.77,-0.03,0.00,
292313106,0,XAUUSD.pc,BUY,0.01,4339.23000,4339.23000,2026.06.16 16:24:17,2026.06.16 16:24:17,0.00,-0.03,0.00,
292313344,0,XAUUSD.pc,BUY,0.01,4339.03000,4339.03000,2026.06.16 16:24:20,2026.06.16 16:24:20,0.00,-0.03,0.00,
292318054,0,XAUUSD.pc,BUY,0.01,4336.94000,4336.94000,2026.06.16 16:26:12,2026.06.16 16:26:12,0.00,-0.03,0.00,
292318251,0,XAUUSD.pc,BUY,0.01,4337.27000,4337.27000,2026.06.16 16:26:19,2026.06.16 16:26:19,0.00,-0.03,0.00,
292327100,0,XAUUSD.pc,BUY,0.01,4335.93000,4335.93000,2026.06.16 16:29:57,2026.06.16 16:29:57,0.00,-0.03,0.00,
292327837,0,XAUUSD.pc,BUY,0.01,4335.74000,4335.74000,2026.06.16 16:30:07,2026.06.16 16:30:07,0.00,-0.03,0.00,
292332360,0,XAUUSD.pc,SELL,0.01,4337.75000,4337.75000,2026.06.16 16:31:12,2026.06.16 16:31:12,0.81,-0.03,0.00,
292332362,0,XAUUSD.pc,SELL,0.01,4337.75000,4337.75000,2026.06.16 16:31:12,2026.06.16 16:31:12,-1.28,-0.03,0.00,
292332372,0,XAUUSD.pc,SELL,0.01,4337.81000,4337.81000,2026.06.16 16:31:12,2026.06.16 16:31:12,-1.42,-0.03,0.00,
292332373,0,XAUUSD.pc,SELL,0.01,4337.81000,4337.81000,2026.06.16 16:31:12,2026.06.16 16:31:12,2.07,-0.03,0.00,
292332376,0,XAUUSD.pc,SELL,0.01,4337.81000,4337.81000,2026.06.16 16:31:12,2026.06.16 16:31:12,0.54,-0.03,0.00,
292332388,0,XAUUSD.pc,SELL,0.01,4337.84000,4337.84000,2026.06.16 16:31:12,2026.06.16 16:31:12,1.91,-0.03,0.00,
292359810,0,XAUUSD.pc,BUY,0.01,4338.40000,4338.40000,2026.06.16 16:39:13,2026.06.16 16:39:13,0.00,-0.03,0.00,
292359813,0,XAUUSD.pc,BUY,0.01,4338.29000,4338.29000,2026.06.16 16:39:13,2026.06.16 16:39:13,0.00,-0.03,0.00,
292359836,0,XAUUSD.pc,BUY,0.01,4338.30000,4338.30000,2026.06.16 16:39:15,2026.06.16 16:39:15,0.00,-0.03,0.00,
292359841,0,XAUUSD.pc,BUY,0.01,4338.33000,4338.33000,2026.06.16 16:39:16,2026.06.16 16:39:16,0.00,-0.03,0.00,
292359847,0,XAUUSD.pc,BUY,0.01,4338.17000,4338.17000,2026.06.16 16:39:17,2026.06.16 16:39:17,0.00,-0.03,0.00,
292377212,0,XAUUSD.pc,SELL,0.01,4340.02000,4340.02000,2026.06.16 16:45:08,2026.06.16 16:45:08,1.85,-0.03,0.00,
292377229,0,XAUUSD.pc,SELL,0.01,4340.02000,4340.02000,2026.06.16 16:45:08,2026.06.16 16:45:08,1.62,-0.03,0.00,
292377236,0,XAUUSD.pc,SELL,0.01,4340.02000,4340.02000,2026.06.16 16:45:08,2026.06.16 16:45:08,1.72,-0.03,0.00,
292377255,0,XAUUSD.pc,SELL,0.01,4340.02000,4340.02000,2026.06.16 16:45:08,2026.06.16 16:45:08,1.69,-0.03,0.00,
292377275,0,XAUUSD.pc,SELL,0.01,4340.01000,4340.01000,2026.06.16 16:45:08,2026.06.16 16:45:08,1.72,-0.03,0.00,
292388504,0,XAUUSD.pc,BUY,0.01,4336.99000,4336.99000,2026.06.16 16:47:28,2026.06.16 16:47:28,0.00,-0.03,0.00,
292388531,0,XAUUSD.pc,BUY,0.01,4336.96000,4336.96000,2026.06.16 16:47:29,2026.06.16 16:47:29,0.00,-0.03,0.00,
292388582,0,XAUUSD.pc,BUY,0.01,4336.27000,4336.27000,2026.06.16 16:47:30,2026.06.16 16:47:30,0.00,-0.03,0.00,
292388684,0,XAUUSD.pc,BUY,0.01,4336.26000,4336.26000,2026.06.16 16:47:31,2026.06.16 16:47:31,0.00,-0.03,0.00,
292388710,0,XAUUSD.pc,BUY,0.01,4336.54000,4336.54000,2026.06.16 16:47:32,2026.06.16 16:47:32,0.00,-0.03,0.00,
292398764,0,XAUUSD.pc,SELL,0.01,4337.97000,4337.97000,2026.06.16 16:50:07,2026.06.16 16:50:07,1.71,-0.03,0.00,
292398765,0,XAUUSD.pc,SELL,0.01,4337.97000,4337.97000,2026.06.16 16:50:07,2026.06.16 16:50:07,1.01,-0.03,0.00,
292398768,0,XAUUSD.pc,SELL,0.01,4338.01000,4338.01000,2026.06.16 16:50:07,2026.06.16 16:50:07,1.74,-0.03,0.00,
292398769,0,XAUUSD.pc,SELL,0.01,4338.01000,4338.01000,2026.06.16 16:50:07,2026.06.16 16:50:07,1.47,-0.03,0.00,
292398770,0,XAUUSD.pc,SELL,0.01,4338.01000,4338.01000,2026.06.16 16:50:07,2026.06.16 16:50:07,1.02,-0.03,0.00,
292402782,0,XAUUSD.pc,BUY,0.01,4339.15000,4339.15000,2026.06.16 16:51:35,2026.06.16 16:51:35,0.00,-0.03,0.00,
292402785,0,XAUUSD.pc,BUY,0.01,4338.96000,4338.96000,2026.06.16 16:51:36,2026.06.16 16:51:36,0.00,-0.03,0.00,
292402794,0,XAUUSD.pc,BUY,0.01,4338.86000,4338.86000,2026.06.16 16:51:37,2026.06.16 16:51:37,0.00,-0.03,0.00,
292402802,0,XAUUSD.pc,BUY,0.01,4338.82000,4338.82000,2026.06.16 16:51:38,2026.06.16 16:51:38,0.00,-0.03,0.00,
292402806,0,XAUUSD.pc,BUY,0.01,4338.77000,4338.77000,2026.06.16 16:51:39,2026.06.16 16:51:39,0.00,-0.03,0.00,
292402883,0,XAUUSD.pc,BUY,0.01,4338.62000,4338.62000,2026.06.16 16:51:43,2026.06.16 16:51:43,0.00,-0.03,0.00,
292408475,0,XAUUSD.pc,BUY,0.01,4338.87000,4338.87000,2026.06.16 16:52:54,2026.06.16 16:52:54,0.00,-0.03,0.00,
292408532,0,XAUUSD.pc,BUY,0.01,4338.34000,4338.34000,2026.06.16 16:52:59,2026.06.16 16:52:59,0.00,-0.03,0.00,
292409924,0,XAUUSD.pc,BUY,0.01,4336.06000,4336.06000,2026.06.16 16:53:08,2026.06.16 16:53:08,0.00,-0.03,0.00,
292410068,0,XAUUSD.pc,BUY,0.01,4335.95000,4335.95000,2026.06.16 16:53:09,2026.06.16 16:53:09,0.00,-0.03,0.00,
292410221,0,XAUUSD.pc,BUY,0.01,4335.63000,4335.63000,2026.06.16 16:53:11,2026.06.16 16:53:11,0.00,-0.03,0.00,
292410855,0,XAUUSD.pc,BUY,0.01,4335.27000,4335.27000,2026.06.16 16:53:12,2026.06.16 16:53:12,0.00,-0.03,0.00,
292411446,0,XAUUSD.pc,BUY,0.01,4335.13000,4335.13000,2026.06.16 16:53:17,2026.06.16 16:53:17,0.00,-0.03,0.00,
292463723,0,XAUUSD.pc,BUY,0.01,4336.00000,4336.00000,2026.06.16 17:05:54,2026.06.16 17:05:54,0.00,-0.03,0.00,
292463763,0,XAUUSD.pc,BUY,0.01,4336.11000,4336.11000,2026.06.16 17:05:55,2026.06.16 17:05:55,0.00,-0.03,0.00,
292469317,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.31,-0.03,0.00,
292469320,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.51,-0.03,0.00,
292469321,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,2.25,-0.03,0.00,
292469324,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,2.68,-0.03,0.00,
292469325,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.84,-0.03,0.00,
292469328,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.65,-0.03,0.00,
292469329,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.55,-0.03,0.00,
292469330,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,2.20,-0.03,0.00,
292469331,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,2.36,-0.03,0.00,
292469333,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,3.04,-0.03,0.00,
292469334,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,3.18,-0.03,0.00,
292469335,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.56,-0.03,0.00,
292469336,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.03,-0.03,0.00,
292469337,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,2.31,-0.03,0.00,
292469340,0,XAUUSD.pc,SELL,0.01,4338.31000,4338.31000,2026.06.16 17:08:42,2026.06.16 17:08:42,-0.46,-0.03,0.00,
292546323,0,XAUUSD.pc,BUY,0.01,4325.44000,4325.44000,2026.06.16 17:23:42,2026.06.16 17:23:42,0.00,-0.03,0.00,
292546349,0,XAUUSD.pc,BUY,0.01,4325.12000,4325.12000,2026.06.16 17:23:43,2026.06.16 17:23:43,0.00,-0.03,0.00,
292546459,0,XAUUSD.pc,BUY,0.01,4324.71000,4324.71000,2026.06.16 17:23:44,2026.06.16 17:23:44,0.00,-0.03,0.00,
292546611,0,XAUUSD.pc,BUY,0.01,4324.84000,4324.84000,2026.06.16 17:23:46,2026.06.16 17:23:46,0.00,-0.03,0.00,
292546667,0,XAUUSD.pc,BUY,0.01,4325.46000,4325.46000,2026.06.16 17:23:47,2026.06.16 17:23:47,0.00,-0.03,0.00,
292551131,0,XAUUSD.pc,BUY,0.01,4324.42000,4324.42000,2026.06.16 17:25:54,2026.06.16 17:25:54,0.00,-0.03,0.00,
292551180,0,XAUUSD.pc,BUY,0.01,4324.41000,4324.41000,2026.06.16 17:25:55,2026.06.16 17:25:55,0.00,-0.03,0.00,
292551191,0,XAUUSD.pc,BUY,0.01,4324.30000,4324.30000,2026.06.16 17:25:56,2026.06.16 17:25:56,0.00,-0.03,0.00,
292566576,0,XAUUSD.pc,BUY,0.01,4319.12000,4319.12000,2026.06.16 17:28:07,2026.06.16 17:28:07,0.00,-0.03,0.00,
292566605,0,XAUUSD.pc,BUY,0.01,4318.66000,4318.66000,2026.06.16 17:28:08,2026.06.16 17:28:08,0.00,-0.03,0.00,
292566862,0,XAUUSD.pc,BUY,0.01,4319.29000,4319.29000,2026.06.16 17:28:11,2026.06.16 17:28:11,0.00,-0.03,0.00,
292578271,0,XAUUSD.pc,BUY,0.01,4319.23000,4319.23000,2026.06.16 17:29:47,2026.06.16 17:29:47,0.00,-0.03,0.00,
292588909,0,XAUUSD.pc,BUY,0.01,4318.10000,4318.10000,2026.06.16 17:31:13,2026.06.16 17:31:13,0.00,-0.03,0.00,
292595814,0,XAUUSD.pc,BUY,0.01,4318.74000,4318.74000,2026.06.16 17:32:40,2026.06.16 17:32:40,0.00,-0.03,0.00,
292602192,0,XAUUSD.pc,BUY,0.01,4315.30000,4315.30000,2026.06.16 17:33:35,2026.06.16 17:33:35,0.00,-0.03,0.00,
292608447,0,XAUUSD.pc,BUY,0.01,4315.24000,4315.24000,2026.06.16 17:34:24,2026.06.16 17:34:24,0.00,-0.03,0.00,
292619880,0,XAUUSD.pc,SELL,0.01,4321.73000,4321.73000,2026.06.16 17:36:27,2026.06.16 17:36:27,-3.71,-0.03,0.00,
292619884,0,XAUUSD.pc,SELL,0.01,4321.73000,4321.73000,2026.06.16 17:36:27,2026.06.16 17:36:27,-3.11,-0.03,0.00,
292619891,0,XAUUSD.pc,SELL,0.01,4321.73000,4321.73000,2026.06.16 17:36:27,2026.06.16 17:36:27,3.07,-0.03,0.00,
292619894,0,XAUUSD.pc,SELL,0.01,4321.73000,4321.73000,2026.06.16 17:36:27,2026.06.16 17:36:27,3.63,-0.03,0.00,
292619901,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,2.43,-0.03,0.00,
292619903,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,6.48,-0.03,0.00,
292619910,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,2.60,-0.03,0.00,
292619917,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,-2.69,-0.03,0.00,
292619919,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,-2.99,-0.03,0.00,
292619924,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,-2.70,-0.03,0.00,
292619927,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,-3.74,-0.03,0.00,
292619928,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,-3.40,-0.03,0.00,
292619929,0,XAUUSD.pc,SELL,0.01,4321.72000,4321.72000,2026.06.16 17:36:27,2026.06.16 17:36:27,6.42,-0.03,0.00,
292619937,0,XAUUSD.pc,SELL,0.01,4321.70000,4321.70000,2026.06.16 17:36:27,2026.06.16 17:36:27,2.47,-0.03,0.00,
292619943,0,XAUUSD.pc,SELL,0.01,4321.70000,4321.70000,2026.06.16 17:36:27,2026.06.16 17:36:27,-2.60,-0.03,0.00,
292619944,0,XAUUSD.pc,SELL,0.01,4321.70000,4321.70000,2026.06.16 17:36:27,2026.06.16 17:36:27,2.96,-0.03,0.00,
292763109,0,XAUUSD.pc,BUY,0.01,4324.46000,4324.46000,2026.06.16 18:28:02,2026.06.16 18:28:02,0.00,-0.03,0.00,
292764451,0,XAUUSD.pc,BUY,0.01,4324.54000,4324.54000,2026.06.16 18:28:41,2026.06.16 18:28:41,0.00,-0.03,0.00,
292764693,0,XAUUSD.pc,BUY,0.03,4324.80000,4324.80000,2026.06.16 18:28:56,2026.06.16 18:28:56,0.00,-0.09,0.00,
292765342,0,XAUUSD.pc,SELL,0.01,4325.73000,4325.73000,2026.06.16 18:29:07,2026.06.16 18:29:07,1.19,-0.03,0.00,
292765343,0,XAUUSD.pc,SELL,0.01,4325.69000,4325.69000,2026.06.16 18:29:07,2026.06.16 18:29:07,1.23,-0.03,0.00,
292765347,0,XAUUSD.pc,SELL,0.03,4325.69000,4325.69000,2026.06.16 18:29:07,2026.06.16 18:29:07,2.67,-0.09,0.00,
292766230,0,XAUUSD.pc,BUY,0.03,4326.16000,4326.16000,2026.06.16 18:29:22,2026.06.16 18:29:22,0.00,-0.09,0.00,
292766720,0,XAUUSD.pc,SELL,0.03,4326.08000,4326.08000,2026.06.16 18:29:29,2026.06.16 18:29:29,-0.24,-0.09,0.00,
293848507,111,XAUUSD.pc,SELL,0.01,4324.09000,4324.09000,2026.06.17 07:30:01,2026.06.17 07:30:01,0.00,-0.03,0.00,RangeBreakout SellStop
295212745,0,XAUUSD.pc,SELL,0.03,4340.82000,4340.82000,2026.06.17 16:47:35,2026.06.17 16:47:35,0.00,-0.09,0.00,
295240979,0,XAUUSD.pc,SELL,0.01,4341.17000,4341.17000,2026.06.17 16:57:01,2026.06.17 16:57:01,0.00,-0.03,0.00,
295277800,0,XAUUSD.pc,SELL,0.01,4343.34000,4343.34000,2026.06.17 17:07:00,2026.06.17 17:07:00,0.00,-0.03,0.00,
295278703,0,XAUUSD.pc,SELL,0.01,4343.20000,4343.20000,2026.06.17 17:07:30,2026.06.17 17:07:30,0.00,-0.03,0.00,
295287486,0,XAUUSD.pc,SELL,0.01,4343.37000,4343.37000,2026.06.17 17:09:46,2026.06.17 17:09:46,0.00,-0.03,0.00,
295302354,0,XAUUSD.pc,SELL,0.01,4342.22000,4342.22000,2026.06.17 17:15:30,2026.06.17 17:15:30,0.00,-0.03,0.00,
295302371,0,XAUUSD.pc,SELL,0.01,4342.22000,4342.22000,2026.06.17 17:15:30,2026.06.17 17:15:30,0.00,-0.03,0.00,
295312644,0,XAUUSD.pc,SELL,0.01,4345.54000,4345.54000,2026.06.17 17:22:07,2026.06.17 17:22:07,0.00,-0.03,0.00,
295315506,0,XAUUSD.pc,SELL,0.01,4346.23000,4346.23000,2026.06.17 17:22:37,2026.06.17 17:22:37,0.00,-0.03,0.00,
295321043,111,XAUUSD.pc,BUY,0.01,4350.82000,4350.82000,2026.06.17 17:23:31,2026.06.17 17:23:31,-26.73,-0.03,0.00,[sl 4349.70]
295321113,111,XAUUSD.pc,BUY,0.01,4350.75000,4350.75000,2026.06.17 17:23:31,2026.06.17 17:23:31,0.00,-0.03,0.00,RangeBreakout BuyStop
295340323,111,XAUUSD.pc,SELL,0.01,4359.24000,4359.24000,2026.06.17 17:24:22,2026.06.17 17:24:22,8.49,-0.03,0.00,
295344363,0,XAUUSD.pc,SELL,0.01,4361.71000,4361.71000,2026.06.17 17:24:33,2026.06.17 17:24:33,0.00,-0.03,0.00,
295346057,0,XAUUSD.pc,SELL,0.01,4360.08000,4360.08000,2026.06.17 17:24:37,2026.06.17 17:24:37,0.00,-0.03,0.00,
295347913,0,XAUUSD.pc,SELL,0.01,4357.45000,4357.45000,2026.06.17 17:24:47,2026.06.17 17:24:47,0.00,-0.03,0.00,
295354980,0,XAUUSD.pc,SELL,0.01,4355.98000,4355.98000,2026.06.17 17:25:51,2026.06.17 17:25:51,0.00,-0.03,0.00,
295357407,0,XAUUSD.pc,SELL,0.01,4357.54000,4357.54000,2026.06.17 17:26:16,2026.06.17 17:26:16,0.00,-0.03,0.00,
295364630,0,XAUUSD.pc,SELL,0.01,4359.94000,4359.94000,2026.06.17 17:28:06,2026.06.17 17:28:06,0.00,-0.03,0.00,
295380435,0,XAUUSD.pc,SELL,0.01,4360.33000,4360.33000,2026.06.17 17:31:25,2026.06.17 17:31:25,0.00,-0.03,0.00,
295389112,0,XAUUSD.pc,SELL,0.01,4361.82000,4361.82000,2026.06.17 17:33:01,2026.06.17 17:33:01,0.00,-0.03,0.00,
295399673,0,XAUUSD.pc,BUY,0.01,4356.94000,4356.94000,2026.06.17 17:36:49,2026.06.17 17:36:49,-0.96,-0.03,0.00,
295400032,0,XAUUSD.pc,BUY,0.01,4356.56000,4356.56000,2026.06.17 17:36:50,2026.06.17 17:36:50,0.89,-0.03,0.00,
295400700,0,XAUUSD.pc,BUY,0.01,4356.37000,4356.37000,2026.06.17 17:36:54,2026.06.17 17:36:54,1.17,-0.03,0.00,
295414833,0,XAUUSD.pc,BUY,0.01,4353.08000,4353.08000,2026.06.17 17:39:15,2026.06.17 17:39:15,8.63,-0.03,0.00,
295414834,0,XAUUSD.pc,BUY,0.01,4353.08000,4353.08000,2026.06.17 17:39:15,2026.06.17 17:39:15,6.86,-0.03,0.00,
295414837,0,XAUUSD.pc,BUY,0.01,4353.08000,4353.08000,2026.06.17 17:39:15,2026.06.17 17:39:15,-9.71,-0.03,0.00,
295414838,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:15,2026.06.17 17:39:15,8.73,-0.03,0.00,
295414841,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:15,2026.06.17 17:39:15,-9.75,-0.03,0.00,
295414843,0,XAUUSD.pc,BUY,0.03,4353.09000,4353.09000,2026.06.17 17:39:15,2026.06.17 17:39:15,-36.81,-0.09,0.00,
295414844,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:15,2026.06.17 17:39:15,-7.55,-0.03,0.00,
295414845,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:15,2026.06.17 17:39:15,-10.87,-0.03,0.00,
295414848,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,7.24,-0.03,0.00,
295414850,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,-10.87,-0.03,0.00,
295414851,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,-11.92,-0.03,0.00,
295414855,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,-6.86,-0.03,0.00,
295414856,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,6.99,-0.03,0.00,
295414857,0,XAUUSD.pc,BUY,0.01,4353.09000,4353.09000,2026.06.17 17:39:16,2026.06.17 17:39:16,-9.89,-0.03,0.00,
295426440,0,XAUUSD.pc,BUY,0.01,4348.79000,4348.79000,2026.06.17 17:41:54,2026.06.17 17:41:54,0.00,-0.03,0.00,
295426480,0,XAUUSD.pc,BUY,0.01,4348.82000,4348.82000,2026.06.17 17:41:55,2026.06.17 17:41:55,0.00,-0.03,0.00,
